,branch_id,country,auditor_id,num_findings,severity_score,audit_score,compliance,audit_duration_days
5290,139,UK,735,4,10,43.93801312471576,0,9.719990409088158
5291,171,France,294,4,1,34.925251594018185,1,4.1171564262097275
5292,67,France,850,7,8,41.48387492632275,1,24.946307732352356
5293,224,India,966,5,7,22.71589473735159,0,13.114027311636796
5294,413,US,875,3,4,60.332232563198765,1,3.613886978245847
5295,405,UK,654,1,4,57.14311005824447,0,10.876257945691478
5296,209,India,159,3,9,24.984864382064703,0,4.613527298933452
5297,325,India,758,2,8,49.823276306150206,0,8.184653660927726
5298,239,US,368,6,5,64.45470604433797,1,10.110697760184586
5299,475,India,428,7,6,54.24900014664817,1,2.380887554400734
5300,257,China,160,6,3,44.65448820768571,0,13.464087604554296
5301,161,Spain,31,9,1,64.36239720709918,1,1.0431172378308529
5302,424,France,593,3,8,67.78473544465064,0,5.52514680895934
5303,363,China,832,5,6,52.895874348793036,0,5.477543368267453
5304,103,China,379,8,10,67.05947955682939,0,3.474791791209466
5305,249,India,660,4,1,72.24423279638924,1,1.2712204396061857
5306,171,Spain,266,6,1,56.26739491997378,1,1.0
5307,51,UK,338,5,9,34.71537216227527,1,3.0655387194586243
5308,485,India,931,0,5,70.90874756823413,1,7.375268758469777
5309,350,US,223,9,10,27.434562521005446,1,23.37430398813694
5310,466,US,950,3,9,46.27232889722194,0,3.2301637614291687
5311,438,China,116,8,7,42.66026393231165,1,3.5932802924142
5312,463,Germany,541,11,2,34.69385497153311,1,16.56064798513132
5313,252,UK,736,11,6,69.36026806066221,1,5.036452190241714
5314,307,UK,940,4,9,67.31123227540998,1,2.0633266639862544
5315,429,US,142,5,3,43.08469675256105,1,1.0
5316,232,Spain,464,5,8,42.88366843353141,1,6.3348726186240265
5317,349,Germany,160,4,3,48.82247286572663,0,1.0
5318,132,US,476,2,2,58.40243503404663,1,7.680576672027522
5319,184,China,950,6,1,54.3586400950416,1,19.36804145806001
5320,432,France,241,3,5,68.012068391772,1,7.864714637986558
5321,376,Germany,206,8,4,36.41696102242638,1,4.758964924102648
5322,490,Germany,935,2,9,31.179614096628967,0,11.031564611242977
5323,404,China,244,11,10,29.558567829033684,1,19.841365695643738
5324,272,US,691,7,6,43.71301075142737,0,10.137007319192262
5325,53,France,57,3,5,46.373108893302025,1,6.119465415264588
5326,469,Germany,920,9,4,24.713485822780143,1,24.337977003591874
5327,194,India,623,8,8,39.841935969104384,1,2.5880123088361504
5328,404,Spain,400,5,8,39.035040884201365,1,5.989997989164867
5329,493,US,757,5,1,66.22024801794463,1,6.568906534365581
5330,440,Spain,362,4,7,15.189191025820811,1,9.674266330838957
5331,408,Spain,405,5,3,55.162952504928924,0,2.630333977295366
5332,299,China,779,4,7,40.6467457971319,1,4.116958621105413
5333,340,US,37,2,5,74.87603041225687,1,2.5658324730345616
5334,237,Spain,162,7,3,23.635562285290355,1,3.4373293551685733
5335,191,India,545,7,5,37.752973568653914,0,3.7816765656221394
5336,15,UK,278,2,1,89.3501279167598,1,3.278519970370322
5337,353,France,102,6,7,27.524973854197125,1,2.1198139343310025
5338,280,France,528,0,2,51.27372898246123,0,2.346924191048707
5339,344,Spain,629,7,5,46.56457787527647,1,8.11679118121473
5340,360,France,292,6,8,40.16663950832851,0,4.273114511338527
5341,91,Germany,704,4,1,47.4117747216536,1,2.585136267837416
5342,317,Germany,410,3,5,44.11662380274299,1,7.3350611615192145
5343,131,China,77,7,5,68.17852437371482,1,4.273830546749954
5344,403,France,857,7,3,20.669806123392682,0,2.225977431451421
5345,140,UK,766,5,4,40.84148739786254,0,25.916718089013603
5346,114,UK,590,4,1,67.28313897325849,1,1.0
5347,300,US,927,4,4,59.37325517016906,1,1.2771179374237602
5348,330,China,800,5,7,50.83982282532169,1,12.435776624383784
5349,393,US,537,7,9,56.07463305543472,0,14.577476945062621
5350,191,Germany,496,0,5,51.03326574856245,1,1.4183141635360692
5351,476,China,756,9,3,34.855763024630235,1,4.154164504505423
5352,373,France,135,7,6,55.25062296559618,1,2.058010677185275
5353,174,Spain,575,6,4,29.466506853070836,0,9.603947722263031
5354,223,India,460,2,9,33.277683224685305,1,13.671912218115244
5355,471,India,144,4,9,46.12060318325629,0,1.0765828676444062
5356,397,US,296,4,3,50.43899352196956,1,6.781096962649184
5357,69,India,517,2,2,53.92580425696686,0,2.759459581830612
5358,173,France,627,5,3,33.36795412109666,1,4.731347477504132
5359,488,UK,169,4,9,46.722426942217126,1,1.0
5360,135,France,685,4,7,52.29254509407861,0,13.21930135481134
5361,297,UK,469,2,7,47.265366781868316,0,5.12038253656676
5362,110,India,282,3,6,38.65935385238817,1,1.9441707978284892
5363,400,US,329,7,6,37.050158667326194,0,1.8279990722013704
5364,178,Germany,765,7,9,77.31714668827365,1,2.930400435311568
5365,295,China,694,8,3,68.72328221533029,0,1.1615686309345068
5366,35,China,840,4,10,34.35240278287681,1,1.595434573215989
5367,362,UK,837,6,2,47.5709614365252,0,4.47999781505421
5368,284,France,732,2,10,46.24148668858711,1,15.226603766207917
5369,117,US,530,6,2,33.0824117773558,0,7.160434287117887
5370,81,Spain,668,4,6,71.65185707443835,0,3.459077706383319
5371,37,US,292,10,8,51.74341569249195,1,7.166380719028627
5372,1,US,555,9,9,62.53542207430466,0,1.6294472965049238
5373,465,Germany,602,11,8,53.00683882410148,0,1.1676786559332657
5374,286,Germany,4,10,2,91.22240619354487,1,3.1178007138669757
5375,34,UK,357,2,4,40.8160567426199,0,5.843386303959139
5376,372,UK,324,3,1,47.99477404769994,0,3.3139638895699743
5377,3,UK,711,9,7,64.17450081212739,1,2.7455776725082175
5378,417,Spain,312,7,9,46.852194017309564,1,6.9956971166794055
5379,171,Germany,706,5,10,34.669932714023695,0,1.0
5380,345,China,906,4,1,52.86742876510273,0,14.380737594271707
5381,1,France,617,4,1,40.467985948385945,0,10.468566796500426
5382,354,Germany,231,7,6,10.28900225035705,0,2.229085353198096
5383,440,France,93,9,7,43.192633515452194,1,6.592646385629853
5384,305,Spain,698,5,7,34.9486444270031,0,4.612014478939125
5385,103,Spain,648,5,2,42.8031127879953,1,6.6660894265441
5386,296,France,793,3,10,54.55443804566778,1,10.806217829087371
5387,82,France,422,6,5,38.74619203270924,1,2.0277092661162652
5388,41,UK,656,8,6,55.0877950664152,1,2.672933554328109
5389,310,Spain,783,8,9,45.099282691992826,1,8.056682108116709
5390,469,China,298,5,6,26.50472043895413,0,6.57753271360117
5391,175,India,643,1,8,73.76718065546189,1,22.682639258818295
5392,92,Germany,438,5,9,47.687755334051914,1,1.158817876157683
5393,383,France,20,6,2,50.12035024681539,0,12.653097429079978
5394,449,UK,286,6,5,46.313485177156096,1,9.574768202590686
5395,297,UK,346,8,5,58.70364108802331,1,1.0
5396,294,Spain,618,6,8,46.436268851923906,1,19.905159441601374
5397,396,UK,691,4,3,57.24470748181215,1,4.5314212498578685
5398,207,UK,402,4,8,1.0,1,11.550614832714936
5399,412,US,199,7,3,60.497055461725296,1,2.0054953917597613
5400,281,France,924,9,4,37.978107977391886,1,1.0
5401,251,US,103,5,7,35.215480438862,0,1.0
5402,242,Germany,244,6,2,29.565796473518404,0,6.531992186429274
5403,53,India,851,4,7,64.88031284897698,1,6.492699130386767
5404,470,US,374,3,6,36.99872685674221,0,14.681185419485246
5405,191,Germany,542,5,4,32.7994156601288,0,4.521162246951278
5406,347,India,371,5,2,62.50624540695129,1,1.0
5407,77,India,577,3,5,71.64916292181924,1,19.244853444679528
5408,161,Germany,981,4,1,43.97400179308391,1,3.28633449963186
5409,462,Spain,866,2,3,47.370819091598676,1,3.9292159163556613
5410,373,US,709,3,7,48.03057285831256,0,18.666396455818752
5411,392,Spain,196,2,7,57.805213968364825,1,11.5085602102778
5412,196,India,290,5,10,74.09218414170365,1,6.332477048281051
5413,46,China,54,2,6,44.35164259073913,0,2.3652422486897775
5414,118,India,602,9,7,68.41017824852281,0,24.07831941206839
5415,341,UK,489,2,8,66.02199279248116,1,1.6580518872106431
5416,173,Spain,433,5,1,58.612554002983856,1,1.0
5417,476,US,23,5,2,74.80667589337565,1,1.4935078456630047
5418,278,Spain,871,4,9,47.911345124113566,1,7.914544747140551
5419,270,France,389,5,8,72.83311155154283,0,2.5466388061497662
5420,256,France,286,3,9,43.000339870639145,1,4.19288695602204
5421,434,China,750,3,1,62.39728378513817,0,3.505258048123228
5422,485,France,664,3,4,53.209954299080344,0,1.1475983155729814
5423,182,India,289,4,6,39.15804444630659,0,15.014227819602729
5424,178,UK,745,2,3,51.97848121430864,1,5.87230204357151
5425,393,US,156,2,1,59.647680136046716,1,13.907479307812174
5426,289,US,264,4,9,50.40444124594135,1,1.0
5427,244,France,883,5,2,93.79233791489938,1,7.385836465906754
5428,40,France,187,4,4,29.832173028091745,0,2.9275094732206144
5429,168,Spain,352,5,5,29.963725745821446,1,1.9594526646006285
5430,243,UK,366,4,2,44.530674311150854,0,2.5667691070889975
5431,391,UK,857,5,4,44.991130389493755,1,26.69781712781944
5432,410,India,648,7,3,36.40762215196814,1,1.6529654883892069
5433,157,Spain,9,6,3,24.24846731132461,1,2.736853560904298
5434,434,France,538,7,9,45.60322426106526,1,1.8147209167905458
5435,185,US,710,1,4,31.99644380369182,0,4.722701088701614
5436,17,China,620,4,10,50.040813142704074,1,1.0
5437,126,China,243,6,6,37.38451469042757,1,2.42843565074282
5438,266,Spain,118,7,10,37.229719551341,1,12.928195085765715
5439,299,UK,87,4,4,37.745199114572,1,2.473631268868852
5440,446,France,170,4,9,75.76678741307788,1,4.688139020246816
5441,225,Germany,927,3,3,33.8209232498663,1,8.83054995424087
5442,449,Spain,156,7,7,35.425248430975095,0,3.757247251760331
5443,230,France,463,4,7,61.79355192533585,0,9.060240159714324
5444,381,China,324,2,7,57.0552170021319,1,12.330424495707728
5445,275,US,863,5,4,73.80892545848516,1,14.60661646971381
5446,221,Germany,725,5,9,39.585254184391786,1,7.502498969734309
5447,390,Germany,77,1,2,58.69273874729444,1,1.0
5448,5,US,664,4,4,43.356517686494094,1,3.937626880423187
5449,196,China,958,4,6,49.495478397250096,0,2.21715550898772
5450,450,US,60,5,10,48.98747744763602,1,9.66093211016005
5451,247,US,608,3,10,33.21791246325224,1,1.0
5452,424,China,984,6,1,49.91141010727138,1,1.0
5453,488,Spain,196,5,7,54.6189944711088,0,23.502594425709272
5454,464,Spain,410,5,7,26.20235462418713,0,8.348814110656289
5455,327,France,612,1,3,67.93237192566718,1,5.545311888738198
5456,424,Germany,53,5,4,50.161083269278336,1,9.35387221070489
5457,280,Germany,761,5,3,53.49267912240447,1,2.887206055604154
5458,215,China,757,11,9,55.65670981075641,0,24.055391227230118
5459,180,Germany,403,6,10,52.334678463122586,1,4.34173450381301
5460,378,China,834,6,9,57.882182475988,1,1.0528763575186242
5461,150,UK,496,4,5,61.48405060524837,0,1.0
5462,41,UK,597,9,6,77.02825795560122,1,5.767873060248892
5463,262,US,709,10,10,70.38135753690108,1,26.65988247044831
5464,120,Germany,926,11,5,48.40976459164564,1,1.0
5465,206,France,900,5,8,58.849351094567176,1,1.0
5466,51,France,538,4,3,67.1668110875652,1,8.416322168142004
5467,167,France,734,5,6,44.52702786271778,0,1.0
5468,24,UK,911,6,4,55.65006539006768,1,2.634048111705799
5469,31,UK,267,8,6,51.350022978500796,1,3.256496696164312
5470,148,Spain,729,2,1,34.76488524412611,0,1.695572905519696
5471,146,Germany,678,7,5,71.25180518541161,1,8.26270956498067
5472,291,Germany,437,5,7,32.444758996632274,0,3.1158371740405064
5473,480,India,494,5,8,40.32782554210803,1,1.0
5474,212,Germany,362,3,1,48.42332559977579,0,11.235366699237305
5475,88,India,634,5,2,50.031444607186174,1,5.963554877290907
5476,480,India,73,6,8,48.88195791637108,1,20.2180493015017
5477,91,Spain,280,5,4,63.044421264531884,1,1.5115808324508582
5478,300,France,857,10,10,92.51294267419723,0,8.194302079768345
5479,356,France,822,3,2,44.729482252579395,0,2.638227706424663
5480,466,Spain,195,5,10,69.92017956835761,1,8.724347712852712
5481,150,Spain,489,5,8,52.9190832245272,0,2.0463742841644925
5482,482,India,694,3,2,42.29621201865555,1,2.951499139633289
5483,415,Germany,346,9,2,42.495690955096535,1,3.6108606219702857
5484,178,India,930,5,7,45.42742192019261,1,8.655273931903997
5485,274,Spain,791,3,2,71.75937373834282,0,1.5620787567331886
5486,78,India,95,7,5,50.06745898523737,0,8.058724908966612
5487,7,India,962,8,8,49.8668923819028,1,1.9207281806619878
5488,11,India,968,10,3,60.36640557844257,1,6.775362774727398
5489,191,China,75,4,8,59.62345197083513,0,5.205297677649087
5490,202,China,749,9,8,40.48314070991648,1,17.0908719224637
5491,441,Germany,482,7,10,54.04634886369794,1,4.555881871561028
5492,314,US,739,4,2,34.121427989768904,0,5.230691411353028
5493,38,Germany,585,2,10,41.97921353933562,0,5.234279731780081
5494,169,US,825,3,2,56.76918407236991,1,2.692621345236015
5495,470,UK,954,6,4,38.186402589077154,0,11.494445123460414
5496,448,UK,205,7,9,48.40798144070534,1,27.368163311448892
5497,34,Germany,553,2,5,45.314700967180514,1,1.7655441458039578
5498,209,UK,999,7,1,39.891946605699516,1,3.069604080595004
5499,426,Germany,959,7,1,60.58190820452717,1,7.83107399312637
5500,436,India,491,5,5,77.94776634144851,1,11.414866225246644
5501,70,Spain,142,4,4,60.28132623918551,0,16.753272551914403
5502,131,Spain,135,8,6,13.664652303789964,1,14.4138017205339
5503,424,UK,975,1,7,44.200860557492696,0,7.900442761354769
5504,379,UK,163,5,8,56.321145172062764,1,1.4668408938289461
5505,91,India,54,4,10,39.942450072903185,1,1.0
5506,460,Germany,413,6,4,59.439654308143346,1,10.979662330447061
5507,167,China,379,7,10,35.59016682369342,0,1.0
5508,213,US,301,7,5,56.03723422942261,1,14.142580293664771
5509,281,US,66,5,5,63.9299309022181,0,4.393249425592289
5510,256,China,824,3,8,46.62298442710902,1,1.0
5511,107,China,274,4,7,50.56296272789476,1,2.11487503671208
5512,418,China,745,2,9,39.662574553974096,1,16.56239478204229
5513,381,France,224,5,6,43.28801096324151,0,4.656830776867493
5514,449,UK,203,5,6,43.478442674777604,1,1.0
5515,368,UK,160,3,7,46.26668500499945,1,1.0
5516,43,Germany,61,4,10,40.406149507319036,1,1.857277902209405
5517,165,UK,308,2,5,39.64662749145752,1,10.556112227275477
5518,494,India,262,3,6,37.47110723292409,0,4.055505907859105
5519,107,China,626,3,6,33.26417466349896,1,4.541005670478039
5520,473,Germany,489,6,2,67.36896009164913,1,8.112484430416057
5521,471,UK,649,3,6,34.968477031403474,1,9.825582213179304
5522,298,Germany,486,4,9,35.12338362646945,0,11.149515653710505
5523,499,US,684,1,6,42.12213158406681,1,4.743678214209081
5524,196,India,523,7,7,54.646541189827815,1,4.852872374345083
5525,180,Spain,484,4,2,64.47029641916149,1,1.7117438596055292
5526,455,Spain,366,5,9,56.43228121426593,0,9.451182645543422
5527,93,China,937,3,3,27.61854858720064,1,30.0
5528,1,India,992,2,4,42.45255396913835,1,14.097201279893273
5529,23,China,725,3,7,80.00443881011145,1,4.454710625490133
5530,215,UK,595,5,2,37.984353582634895,1,16.146762541458887
5531,344,China,26,2,2,47.33916197502035,1,5.5691283934936555
5532,345,China,364,3,7,60.617823190299454,0,4.765791507782103
5533,325,US,473,4,5,61.835739769238295,1,5.369228368219289
5534,406,Spain,241,7,10,39.35792739120245,0,6.270772799916465
5535,497,India,872,7,1,50.591704764785526,1,22.7055458777964
5536,80,Spain,831,4,10,72.6964147444539,0,8.37416224250283
5537,351,Germany,807,4,8,65.71044144484203,1,18.127103861612976
5538,240,Spain,937,7,4,61.9707444735515,1,4.7648668645521575
5539,192,UK,574,3,4,46.3308197636574,1,30.0
5540,498,US,288,4,6,37.46375109077843,0,4.647990385316874
5541,451,Germany,510,5,7,54.55339619125627,1,26.90923796676061
5542,353,China,57,4,5,49.96457408570898,1,5.152327201676196
5543,287,France,5,11,7,77.56735181336099,1,7.204307569080697
5544,454,India,90,5,2,65.1919927510041,0,1.2749695184772751
5545,52,UK,793,2,9,65.02888099919623,1,8.394938977848275
5546,64,Germany,160,8,9,19.938003785104616,0,7.604954425101742
5547,264,Germany,748,6,2,58.97994524726325,1,1.0
5548,280,China,209,5,8,37.55283366987142,1,7.830060837785654
5549,70,India,260,12,6,42.533523466008496,1,10.385915913061444
5550,331,China,581,3,4,39.344890613524534,1,14.949066218125704
5551,452,France,100,6,10,66.71070472373619,0,10.337261804718507
5552,318,US,947,3,5,34.305424999920085,0,20.08046774026489
5553,245,India,17,5,3,33.220999536230735,1,1.770618295965079
5554,101,France,50,4,5,40.07005478028273,1,14.665433260444514
5555,327,France,767,7,6,57.27199099450108,0,1.0
5556,25,UK,268,10,5,66.6322642792281,1,6.270889424548111
5557,435,India,12,4,2,52.69788156700913,1,10.614810890404462
5558,298,UK,641,5,9,60.068912108290036,1,20.803444822113512
5559,133,Spain,818,2,4,76.95623104268743,1,9.136059241924857
5560,421,Germany,741,7,9,39.12414772026344,1,5.41885952791984
5561,388,UK,312,7,1,58.42125491937351,0,11.074103904578937
5562,252,Germany,370,8,2,44.52824940831771,0,1.0
5563,255,France,384,6,5,53.399353859405984,0,4.535960555617978
5564,446,China,727,4,1,56.20772196265125,1,23.717156399603873
5565,298,UK,774,6,10,21.03247073374944,0,9.456556623509153
5566,12,UK,778,4,10,36.04677128215011,0,5.813300798575022
5567,272,France,201,6,3,68.83797976605526,1,23.848039716738977
5568,185,India,944,4,1,35.21936218391512,0,24.158982844342894
5569,69,Germany,725,10,6,61.25767884672659,1,30.0
5570,13,Germany,760,7,8,62.41366124629887,1,2.2206866635227662
5571,267,China,859,3,3,33.637538898749966,1,14.82320749237963
5572,470,China,567,4,8,71.40181963550415,0,1.3571748926557434
5573,362,US,886,5,2,81.97607428871214,1,1.6268552944931916
5574,295,India,336,2,7,49.118962288774306,1,12.478019743430663
5575,256,US,230,7,10,40.640429277645836,1,4.7605436782315005
5576,408,US,347,5,4,57.983320723143876,0,10.824327526952823
5577,368,Germany,377,6,5,69.41640943145362,1,1.2584358070054407
5578,155,India,381,8,8,41.87614920401636,1,1.0
5579,375,France,934,8,2,55.13840505044491,1,7.031322165897152
5580,158,China,974,4,5,49.17330774470775,1,2.492591499535215
5581,216,India,427,9,4,68.39061710129201,0,15.490012833820998
5582,476,China,556,3,6,45.38970959680659,0,5.000427001994819
5583,408,Spain,586,4,1,49.76299351898591,0,24.916548540383133
5584,255,Spain,885,8,8,50.669156565153045,1,3.8428133345496174
5585,382,Spain,29,3,4,45.688352521346694,1,7.520955073016165
5586,94,India,741,5,5,30.322519683456925,1,1.0
5587,121,China,27,3,3,54.63196394758225,1,15.323855960395637
5588,436,UK,284,6,8,56.81193533283013,1,9.911869401650073
5589,366,Spain,982,4,4,29.49186056782232,1,3.4963613860369445
5590,160,India,999,8,6,66.4662231024939,1,8.687941740220575
5591,446,Spain,852,7,10,29.21401665851833,1,10.906420962852303
5592,317,China,608,3,1,45.017515039004564,1,1.7877199962058437
5593,494,France,117,10,8,39.33154230919036,1,2.3489585938621627
5594,483,China,716,10,3,76.69132593941663,1,16.189596731213257
5595,86,US,953,2,6,61.39481310202886,1,5.21603454658725
5596,303,France,413,5,5,64.02500494458414,1,12.627769290667095
5597,136,UK,122,5,1,40.88438649181064,1,5.800924676689454
5598,3,US,561,7,7,54.6763825475966,0,27.381104661413335
5599,100,Germany,579,5,4,27.525157797739713,1,1.0
5600,180,India,431,11,9,68.76757828489725,1,1.0
5601,206,Germany,843,2,8,54.086527700955166,1,1.0
5602,316,UK,278,6,4,47.88874223079016,1,8.820876724170287
5603,228,France,329,3,1,41.44582184533442,1,1.787893020980432
5604,315,France,311,3,9,78.68582864722012,1,6.007243501446249
5605,465,Germany,476,4,2,48.74420692695009,1,1.6990924504860476
5606,443,France,529,8,2,85.43120486722893,1,9.687732252732449
5607,467,Germany,662,4,10,58.72674943872559,1,1.0
5608,344,France,198,7,6,40.00564496800108,0,1.0
5609,88,UK,79,4,4,27.592076498912192,0,14.107916984019948
5610,99,France,871,2,1,82.08840864419139,1,5.994047452189803
5611,242,France,531,4,6,39.373588860764315,0,24.968623073309246
5612,321,China,90,2,6,55.31658593572418,1,1.0
5613,204,France,343,4,10,48.493638730844964,1,30.0
5614,340,Spain,875,2,6,38.163723819622774,1,1.0
5615,7,Spain,827,3,5,40.86952133360921,1,1.0
5616,86,India,463,9,3,57.23963131755693,1,2.056207666603654
5617,300,China,882,4,1,58.69561089019306,0,15.300782555638929
5618,248,Germany,340,4,9,36.360362242390806,1,23.874010507884126
5619,207,UK,945,5,8,58.16720341120071,0,28.75523298608066
5620,32,UK,693,7,7,18.948939013963223,0,1.0
5621,33,Spain,429,3,3,43.19456328621909,0,5.4893310571203715
5622,333,Germany,172,7,3,34.02154592368157,0,10.965050431937026
5623,129,China,222,6,5,41.50931938053725,0,10.515114934861968
5624,3,China,683,5,6,40.3201082038507,1,1.696013355824308
5625,423,UK,865,3,7,57.759345899811926,1,1.0
5626,248,China,512,3,6,15.653654767915434,1,10.404182327346033
5627,446,India,719,6,5,37.80051943572329,1,1.0
5628,62,UK,362,7,5,64.36029222045717,1,9.345774574950562
5629,100,India,223,10,5,52.463194648533026,1,5.104581099881695
5630,486,China,348,4,2,33.43733220900181,1,10.160253054513541
5631,283,France,391,7,7,45.559955981548086,1,4.261063358673335
5632,442,Spain,221,2,7,62.019328332343676,1,8.55995777183561
5633,98,UK,781,6,7,40.92238915874214,1,5.131100454084733
5634,365,Spain,346,4,6,53.06284680423976,0,1.7238719519281684
5635,230,France,742,3,8,46.89121131502113,0,13.563910877181192
5636,431,Spain,580,3,3,67.38478080800576,1,3.443433819048123
5637,409,China,621,4,1,43.06234002872776,1,17.851805997259255
5638,336,France,739,3,7,43.02876068918427,1,8.255937575043594
5639,240,China,609,8,1,47.39346302941754,1,2.3732675710611124
5640,114,UK,942,4,6,67.48536400317302,1,23.043182619007116
5641,201,US,521,6,6,89.69815420242716,1,3.8810251643299227
5642,153,India,838,9,5,61.03519927558165,1,19.619979745803022
5643,448,UK,677,2,7,40.94682918555945,1,1.3748728268308472
5644,271,UK,547,6,8,61.64293275402291,1,9.773255240892087
5645,80,France,782,6,3,51.8878947329064,1,2.923910405965951
5646,234,UK,146,5,2,69.80471942422255,1,2.650407209665898
5647,100,Spain,820,1,7,50.64213913620095,1,1.0
5648,7,UK,927,4,1,41.40175212593112,1,2.831595288364924
5649,407,Spain,397,7,4,58.00125853361429,1,1.0
5650,241,US,884,3,4,43.42493395812495,0,21.18393570634697
5651,296,China,197,3,10,10.334156575384831,1,7.705798083568855
5652,38,Spain,851,4,6,42.67648790798373,1,14.262981235808612
5653,365,Spain,941,6,4,43.803477403423706,1,4.6069841730994865
5654,37,France,172,8,6,40.23974568824738,1,19.23238213587337
5655,113,France,589,4,2,49.115768748228625,0,1.2707811657194457
5656,101,France,830,3,5,32.61574506162967,1,15.084541146269155
5657,452,Spain,756,9,2,50.29664536081685,0,10.861802566084238
5658,226,UK,241,3,9,43.72122017542639,0,19.779680739252687
5659,342,France,693,8,6,61.482584783922356,1,2.956145510036604
5660,444,India,411,4,7,45.45579709014777,0,3.22085090304439
5661,250,India,280,10,3,61.00081374661811,1,2.2387792719144466
5662,305,UK,673,11,5,58.59002982613203,0,1.7498294859733445
5663,30,India,644,6,1,45.74589956917071,1,1.0
5664,251,UK,950,4,1,50.31314513335249,1,3.8152366346744957
5665,225,India,249,4,6,20.41088485813684,0,6.379053672499498
5666,475,UK,300,3,2,79.18802939482778,1,7.546425503696793
5667,327,China,76,5,4,62.047979534741756,1,19.53704581979989
5668,205,China,795,7,10,41.65169272321615,1,24.577876705744348
5669,217,France,333,7,10,54.59611437012294,0,8.129419474910128
5670,421,UK,590,5,7,30.38287335825258,1,15.620955630507593
5671,415,US,65,4,2,70.82059926042477,1,2.911182430125214
5672,228,Spain,966,7,1,12.52082101473016,1,1.0
5673,250,France,535,6,6,54.43370843272185,1,1.0
5674,433,China,262,1,2,56.25004027550655,1,2.286299166215147
5675,431,Germany,228,3,2,55.98791090034386,1,13.99796495127351
5676,309,UK,698,7,10,45.3007885764053,0,6.5606728407838695
5677,103,Spain,707,7,1,79.7249633506475,1,4.971837011539294
5678,136,Germany,259,7,4,68.22757096958946,1,7.774632749181568
5679,274,Germany,307,2,7,76.21807827758283,1,11.316396291729319
5680,468,Spain,643,6,6,54.172667535639526,0,1.0
5681,25,China,828,7,9,31.191952415164444,1,7.721912519609457
5682,423,US,870,6,8,55.38628853640507,1,1.2302000473681531
5683,477,China,748,5,8,24.632185129573557,0,7.363989768298348
5684,258,Spain,324,8,7,45.13641108470584,1,1.4897613097064237
5685,488,UK,827,2,5,51.12791279547293,1,14.510942060942043
5686,178,UK,286,7,8,81.09597554711469,1,5.021959456554743
5687,209,UK,778,3,5,62.36176731680039,1,1.7818992406201213
5688,104,Germany,326,4,6,73.20773363485864,1,2.5882485032425375
5689,103,France,486,3,2,56.519920800042,1,6.05031776543686
5690,97,India,159,8,2,46.21408446147558,1,20.56679355770149
5691,3,US,175,8,5,24.70820520130479,1,6.202931738067593
5692,26,Spain,120,9,4,55.93936512780479,1,3.4071560578501936
5693,437,Germany,736,1,1,44.08950481660267,0,11.24697661368156
5694,111,India,936,12,8,84.19875982352463,1,8.50047413222882
5695,472,UK,63,3,5,18.41327377395979,0,11.75525130928504
5696,191,Spain,920,8,4,39.80593040968263,0,1.0
5697,255,China,437,4,1,46.422469032250405,0,2.4608597415781337
5698,369,US,25,5,8,24.814993045017765,1,12.797453304008382
5699,478,France,858,5,1,59.13556445747696,0,14.607738525239212
5700,115,UK,477,5,7,46.83994664856241,0,4.08559351849761
5701,441,France,758,4,10,42.20335802143629,1,3.20294672825199
5702,65,Germany,837,3,8,62.370251703516345,1,12.235651608298756
5703,106,India,460,7,7,40.05407006699045,0,3.039086684985195
5704,338,China,3,5,7,40.7704270067716,0,10.510949495893492
5705,327,India,83,8,10,55.81739582346973,1,30.0
5706,171,France,228,6,7,25.432458800160585,1,4.268881521251484
5707,69,UK,1,6,2,54.107156793877564,0,1.0
5708,314,UK,645,4,1,39.56588719647732,1,5.816356646039066
5709,424,US,43,3,4,39.80225351170911,1,3.8024962909499838
5710,101,Germany,107,6,5,49.56788754595617,0,1.0
5711,147,US,783,4,10,22.941366942887694,1,1.0
5712,34,India,140,3,9,32.884700735708094,1,1.0
5713,213,France,311,7,2,87.95128283724293,1,1.0
5714,484,Spain,251,4,3,29.10172584076731,1,15.508414990606676
5715,88,UK,633,2,5,67.86305399564101,1,1.0
5716,94,US,437,5,2,34.65802461318205,1,9.124036450448475
5717,193,China,427,6,8,36.406531269062185,1,9.518773592652618
5718,128,UK,136,5,9,62.3784618841811,1,4.8345850173968445
5719,216,China,486,2,4,65.57237156091689,0,1.2167592844460424
5720,365,Spain,181,5,2,46.32392539765704,1,10.133291421516594
5721,303,UK,607,4,7,31.66353229592593,1,4.891971779200228
5722,376,France,966,1,3,41.70061923001056,1,1.3962679035630723
5723,4,India,681,3,9,50.96561123156549,1,7.39134882214589
5724,64,Spain,632,4,3,56.326106615170495,0,4.409267870601544
5725,420,Germany,7,4,5,63.629180414971394,0,21.146312027439887
5726,60,US,48,2,5,72.25011064538177,1,16.512989745018857
5727,178,UK,437,8,8,77.1167452121726,0,1.0
5728,183,France,871,6,1,52.81928883907477,0,5.017947799237416
5729,468,US,205,1,4,45.753385396329826,1,1.015585655559645
5730,324,UK,264,6,2,62.116704397836116,0,17.5529859845752
5731,261,France,173,3,5,48.86052851608037,1,1.0
5732,189,Spain,853,8,1,60.898618539880474,1,8.081357821628817
5733,462,Germany,518,2,9,72.14376343688276,1,1.0
5734,22,UK,507,9,4,55.5388565764959,0,2.2174719691882543
